location,date,daily_vaccinations_per_million,people_vaccinated,total_vaccinations
Scotland,2021-10-04,1471.0,4223719.0,8073375.0
Scotland,2021-10-05,1555.0,4229178.0,8081245.0
Scotland,2021-10-06,1634.0,4235075.0,8089922.0
Scotland,2021-10-07,1672.0,4240984.0,8098426.0
Scotland,2021-10-08,1652.0,4246101.0,8105940.0
Scotland,2021-10-09,1619.0,4253765.0,8115664.0
Scotland,2021-10-10,1587.0,4261124.0,8125794.0
Norway,2020-12-02,0.0,0.0,0.0
Norway,2020-12-03,0.0,0.0,0.0
Norway,2020-12-04,0.0,0.0,0.0
Norway,2020-12-05,0.0,0.0,0.0
Norway,2020-12-06,0.0,0.0,0.0
Norway,2020-12-07,0.0,0.0,0.0
Norway,2020-12-08,0.0,0.0,0.0
Norway,2020-12-09,0.0,0.0,0.0
Norway,2020-12-10,0.0,0.0,0.0
Norway,2020-12-11,0.0,0.0,0.0
Norway,2020-12-12,0.0,0.0,0.0
Norway,2020-12-13,0.0,0.0,0.0
Norway,2020-12-14,0.0,0.0,0.0
Norway,2020-12-15,0.0,0.0,0.0
Norway,2020-12-16,0.0,0.0,0.0
Norway,2020-12-17,0.0,6.0,6.0
Norway,2020-12-18,0.0,16.0,16.0
Norway,2020-12-19,1.0,21.0,21.0
Norway,2020-12-20,1.0,27.0,27.0
Norway,2020-12-21,1.0,38.0,38.0
Norway,2020-12-22,1.0,51.0,51.0
Norway,2020-12-23,2.0,65.0,65.0
Norway,2020-12-24,2.0,76.0,76.0
Norway,2020-12-25,2.0,76.0,76.0
Norway,2020-12-26,2.0,84.0,84.0
Norway,2020-12-27,2.0,100.0,100.0
Norway,2020-12-28,18.0,722.0,722.0
Norway,2020-12-29,46.0,1807.0,1807.0
Norway,2020-12-30,57.0,2265.0,2265.0
Norway,2020-12-31,59.0,2351.0,2351.0
Norway,2021-01-01,60.0,2374.0,2374.0
Norway,2021-01-02,60.0,2389.0,2389.0
Norway,2021-01-03,61.0,2418.0,2418.0
Norway,2021-01-04,45.0,2446.0,2446.0
Norway,2021-01-05,106.0,5875.0,5875.0
Norway,2021-01-06,333.0,15000.0,15006.0
Norway,2021-01-07,503.0,21604.0,21610.0
Norway,2021-01-08,546.0,23255.0,23267.0
Norway,2021-01-09,550.0,23424.0,23436.0
Norway,2021-01-10,553.0,23558.0,23575.0
Norway,2021-01-11,563.0,23968.0,23993.0
Norway,2021-01-12,587.0,28315.0,28349.0
Norway,2021-01-13,609.0,38245.0,38288.0
Norway,2021-01-14,660.0,46820.0,46873.0
Norway,2021-01-15,737.0,51418.0,51471.0
Norway,2021-01-16,755.0,52256.0,52309.0
Norway,2021-01-17,761.0,52635.0,52696.0
Norway,2021-01-18,793.0,53950.0,54318.0
Norway,2021-01-19,822.0,58590.0,59791.0
Norway,2021-01-20,846.0,68737.0,70645.0
Norway,2021-01-21,850.0,77321.0,79406.0
Norway,2021-01-22,820.0,80742.0,82846.0
Norway,2021-01-23,809.0,81148.0,83261.0
Norway,2021-01-24,801.0,81236.0,83358.0
Norway,2021-01-25,775.0,81835.0,83974.0
Norway,2021-01-26,756.0,84190.0,88728.0
Norway,2021-01-27,982.0,95851.0,108222.0
Norway,2021-01-28,1215.0,106866.0,125908.0
Norway,2021-01-29,1284.0,110779.0,131955.0
Norway,2021-01-30,1284.0,110980.0,132377.0
Norway,2021-01-31,1288.0,111158.0,132623.0
Norway,2021-02-01,1287.0,111402.0,133222.0
Norway,2021-02-02,1418.0,117814.0,142966.0
Norway,2021-02-03,1802.0,143184.0,177149.0
Norway,2021-02-04,2258.0,169417.0,212289.0
Norway,2021-02-05,2515.0,180249.0,228162.0
Norway,2021-02-06,2546.0,181109.0,229806.0
Norway,2021-02-07,2558.0,181453.0,230492.0
Norway,2021-02-08,2571.0,181582.0,231581.0
Norway,2021-02-09,2554.0,187247.0,240670.0
Norway,2021-02-10,2504.0,210464.0,272956.0
Norway,2021-02-11,2372.0,231645.0,303027.0
Norway,2021-02-12,2269.0,239846.0,314971.0
Norway,2021-02-13,2260.0,240798.0,316268.0
Norway,2021-02-14,2246.0,240938.0,316424.0
Norway,2021-02-15,2261.0,241804.0,318072.0
Norway,2021-02-16,2245.0,248008.0,326577.0
Norway,2021-02-17,2256.0,269951.0,359253.0
Norway,2021-02-18,2260.0,289054.0,389503.0
Norway,2021-02-19,2361.0,299907.0,405289.0
Norway,2021-02-20,2347.0,300471.0,406072.0
Norway,2021-02-21,2350.0,300560.0,406329.0
Norway,2021-02-22,2380.0,303184.0,409142.0
Norway,2021-02-23,2458.0,309259.0,420635.0
Norway,2021-02-24,2504.0,320498.0,455042.0
Norway,2021-02-25,2705.0,331743.0,492983.0
Norway,2021-02-26,2781.0,340191.0,511689.0
Norway,2021-02-27,2781.0,340688.0,512477.0
Norway,2021-02-28,2794.0,341244.0,513215.0
Norway,2021-03-01,2882.0,347339.0,519413.0
Norway,2021-03-02,2968.0,358114.0,534178.0
Norway,2021-03-03,3031.0,376189.0,571001.0
Norway,2021-03-04,2965.0,392616.0,606412.0
Norway,2021-03-05,2970.0,404716.0,625328.0
Norway,2021-03-06,2976.0,405207.0,626348.0
Norway,2021-03-07,2962.0,405392.0,626552.0
Norway,2021-03-08,2937.0,410555.0,631786.0
Norway,2021-03-09,3002.0,423413.0,649039.0
Norway,2021-03-10,3068.0,444877.0,688368.0
Norway,2021-03-11,2911.0,456977.0,717790.0
Norway,2021-03-12,2705.0,459420.0,728830.0
Norway,2021-03-13,2691.0,459563.0,729317.0
Norway,2021-03-14,2691.0,459622.0,729517.0
Norway,2021-03-15,2572.0,459804.0,730171.0
Norway,2021-03-16,2297.0,465759.0,736909.0
Norway,2021-03-17,1936.0,489338.0,762433.0
Norway,2021-03-18,1769.0,510750.0,785464.0
Norway,2021-03-19,1692.0,517796.0,793579.0
Norway,2021-03-20,1697.0,518418.0,794249.0
Norway,2021-03-21,1701.0,518690.0,794601.0
Norway,2021-03-22,1731.0,520363.0,796384.0
Norway,2021-03-23,1933.0,533783.0,810856.0
Norway,2021-03-24,2405.0,573458.0,854438.0
Norway,2021-03-25,2897.0,612722.0,896300.0
Norway,2021-03-26,3180.0,630388.0,915227.0
Norway,2021-03-27,3186.0,631242.0,916123.0
Norway,2021-03-28,3188.0,631650.0,916568.0
Norway,2021-03-29,3275.0,636590.0,921674.0
Norway,2021-03-30,3870.0,669338.0,958922.0
Norway,2021-03-31,3916.0,706770.0,1004275.0
Norway,2021-04-01,3117.0,716492.0,1015570.0
Norway,2021-04-02,2760.0,720983.0,1020836.0
Norway,2021-04-03,2748.0,721357.0,1021258.0
Norway,2021-04-04,2750.0,721819.0,1021790.0
Norway,2021-04-05,2660.0,723333.0,1023446.0
Norway,2021-04-06,2257.0,742404.0,1045260.0
Norway,2021-04-07,2727.0,801931.0,1108612.0
Norway,2021-04-08,4064.0,860016.0,1171049.0
Norway,2021-04-09,4673.0,887840.0,1199622.0
Norway,2021-04-10,4696.0,889052.0,1200940.0
Norway,2021-04-11,4700.0,889683.0,1201627.0
Norway,2021-04-12,4762.0,893544.0,1205654.0
Norway,2021-04-13,4884.0,919505.0,1232111.0
Norway,2021-04-14,5047.0,987543.0,1301703.0
Norway,2021-04-15,5176.0,1053596.0,1369084.0
Norway,2021-04-16,5222.0,1082982.0,1399429.0
Norway,2021-04-17,5249.0,1085094.0,1401762.0
Norway,2021-04-18,5268.0,1086455.0,1403171.0
Norway,2021-04-19,5342.0,1093065.0,1410045.0
Norway,2021-04-20,5195.0,1112964.0,1430882.0
Norway,2021-04-21,5020.0,1172772.0,1493777.0
Norway,2021-04-22,4675.0,1224362.0,1547957.0
Norway,2021-04-23,4406.0,1242988.0,1568016.0
Norway,2021-04-24,4362.0,1243476.0,1568637.0
Norway,2021-04-25,4336.0,1243837.0,1569049.0
Norway,2021-04-26,4236.0,1246285.0,1572109.0
Norway,2021-04-27,4366.0,1265940.0,1597929.0
Norway,2021-04-28,4920.0,1324989.0,1682026.0
Norway,2021-04-29,5485.0,1379560.0,1757819.0
Norway,2021-04-30,5852.0,1405327.0,1791910.0
Norway,2021-05-01,5887.0,1406915.0,1793884.0
Norway,2021-05-02,5913.0,1407998.0,1795274.0
Norway,2021-05-03,5957.0,1411194.0,1800006.0
Norway,2021-05-04,5874.0,1421527.0,1822660.0
Norway,2021-05-05,5763.0,1462396.0,1902529.0
Norway,2021-05-06,5652.0,1497680.0,1974063.0
Norway,2021-05-07,5595.0,1513186.0,2005979.0
Norway,2021-05-08,5576.0,1513783.0,2007232.0
Norway,2021-05-09,5559.0,1514086.0,2007939.0
Norway,2021-05-10,5670.0,1516543.0,2016948.0
Norway,2021-05-11,6384.0,1534632.0,2066909.0
Norway,2021-05-12,6810.0,1576991.0,2163082.0
Norway,2021-05-13,5509.0,1589886.0,2184818.0
Norway,2021-05-14,5189.0,1601136.0,2204516.0
Norway,2021-05-15,5232.0,1603183.0,2207397.0
Norway,2021-05-16,5277.0,1604512.0,2209825.0
Norway,2021-05-17,5061.0,1604786.0,2210566.0
Norway,2021-05-18,4501.0,1609413.0,2239110.0
Norway,2021-05-19,4104.0,1617671.0,2320094.0
Norway,2021-05-20,5574.0,1626503.0,2398077.0
Norway,2021-05-21,6013.0,1631594.0,2434557.0
Norway,2021-05-22,6002.0,1632979.0,2437031.0
Norway,2021-05-23,5973.0,1633854.0,2438339.0
Norway,2021-05-24,6045.0,1634766.0,2441855.0
Norway,2021-05-25,6175.0,1638937.0,2475357.0
Norway,2021-05-26,6520.0,1648757.0,2569530.0
Norway,2021-05-27,6677.0,1658333.0,2653534.0
Norway,2021-05-28,6699.0,1663437.0,2690865.0
Norway,2021-05-29,6710.0,1664157.0,2693751.0
Norway,2021-05-30,6724.0,1664352.0,2695584.0
Norway,2021-05-31,6891.0,1667586.0,2705495.0
Norway,2021-06-01,7120.0,1686558.0,2747766.0
Norway,2021-06-02,7898.0,1739877.0,2871698.0
Norway,2021-06-03,8690.0,1795290.0,2986011.0
Norway,2021-06-04,9062.0,1827017.0,3037589.0
Norway,2021-06-05,9106.0,1830823.0,3042156.0
Norway,2021-06-06,9150.0,1833942.0,3045649.0
Norway,2021-06-07,9381.0,1849756.0,3064403.0
Norway,2021-06-08,9503.0,1877172.0,3111342.0
Norway,2021-06-09,8910.0,1917592.0,3212594.0
Norway,2021-06-10,8425.0,1957690.0,3308364.0
Norway,2021-06-11,8198.0,1979508.0,3351251.0
Norway,2021-06-12,8186.0,1982733.0,3355358.0
Norway,2021-06-13,8174.0,1985056.0,3358380.0
Norway,2021-06-14,8268.0,2004775.0,3380719.0
Norway,2021-06-15,8086.0,2034094.0,3420694.0
Norway,2021-06-16,8216.0,2099050.0,3526930.0
Norway,2021-06-17,8136.0,2158944.0,3619650.0
Norway,2021-06-18,8178.0,2191015.0,3664134.0
Norway,2021-06-19,8258.0,2197452.0,3671291.0
Norway,2021-06-20,8299.0,2201916.0,3675888.0
Norway,2021-06-21,8256.0,2219794.0,3696578.0
Norway,2021-06-22,8535.0,2257162.0,3747243.0
Norway,2021-06-23,8650.0,2335514.0,3857872.0
Norway,2021-06-24,9194.0,2427089.0,3971402.0
Norway,2021-06-25,9453.0,2472026.0,4025819.0
Norway,2021-06-26,9539.0,2480781.0,4036259.0
Norway,2021-06-27,9572.0,2485351.0,4042101.0
Norway,2021-06-28,9909.0,2517687.0,4075696.0
Norway,2021-06-29,9933.0,2565907.0,4127266.0
Norway,2021-06-30,9973.0,2671384.0,4239441.0
Norway,2021-07-01,9903.0,2774268.0,4350281.0
Norway,2021-07-02,9907.0,2825579.0,4404850.0
Norway,2021-07-03,9892.0,2834836.0,4414709.0
Norway,2021-07-04,9910.0,2840876.0,4421254.0
Norway,2021-07-05,9749.0,2867644.0,4448687.0
Norway,2021-07-06,9588.0,2909633.0,4494103.0
Norway,2021-07-07,8905.0,2986901.0,4580126.0
Norway,2021-07-08,8055.0,3056222.0,4658443.0
Norway,2021-07-09,7425.0,3083268.0,4688921.0
Norway,2021-07-10,7284.0,3087415.0,4693375.0
Norway,2021-07-11,7195.0,3090384.0,4696514.0
Norway,2021-07-12,6874.0,3103584.0,4711679.0
Norway,2021-07-13,6544.0,3127303.0,4744462.0
Norway,2021-07-14,6329.0,3175805.0,4822268.0
Norway,2021-07-15,6177.0,3218868.0,4894760.0
Norway,2021-07-16,6071.0,3235270.0,4921178.0
Norway,2021-07-17,5982.0,3235749.0,4922228.0
Norway,2021-07-18,5913.0,3236038.0,4922755.0
Norway,2021-07-19,5837.0,3245017.0,4935005.0
Norway,2021-07-20,5772.0,3266669.0,4965284.0
Norway,2021-07-21,5966.0,3332030.0,5050526.0
Norway,2021-07-22,6431.0,3400123.0,5140799.0
Norway,2021-07-23,6502.0,3421848.0,5169957.0
Norway,2021-07-24,6489.0,3421985.0,5170491.0
Norway,2021-07-25,6483.0,3422048.0,5170804.0
Norway,2021-07-26,6474.0,3430804.0,5182704.0
Norway,2021-07-27,6474.0,3452240.0,5212965.0
Norway,2021-07-28,6701.0,3520201.0,5306909.0
Norway,2021-07-29,6797.0,3587432.0,5400845.0
Norway,2021-07-30,6891.0,3609209.0,5433617.0
Norway,2021-07-31,6909.0,3609620.0,5434818.0
Norway,2021-08-01,6905.0,3609670.0,5435000.0
Norway,2021-08-02,7072.0,3618874.0,5453279.0
Norway,2021-08-03,7146.0,3634307.0,5486354.0
Norway,2021-08-04,6924.0,3676229.0,5571808.0
Norway,2021-08-05,6675.0,3712142.0,5656230.0
Norway,2021-08-06,6657.0,3722696.0,5688315.0
Norway,2021-08-07,6665.0,3722937.0,5689815.0
Norway,2021-08-08,6684.0,3723008.0,5690734.0
Norway,2021-08-09,6846.0,3726019.0,5715220.0
Norway,2021-08-10,7057.0,3733109.0,5756336.0
Norway,2021-08-11,7521.0,3754544.0,5859552.0
Norway,2021-08-12,8023.0,3773189.0,5963172.0
Norway,2021-08-13,8361.0,3778904.0,6008196.0
Norway,2021-08-14,8388.0,3779155.0,6010743.0
Norway,2021-08-15,8395.0,3779214.0,6011935.0
Norway,2021-08-16,8626.0,3781507.0,6045252.0
Norway,2021-08-17,8842.0,3785933.0,6094642.0
Norway,2021-08-18,9225.0,3797092.0,6212498.0
Norway,2021-08-19,9421.0,3806969.0,6323618.0
Norway,2021-08-20,9768.0,3811876.0,6381905.0
Norway,2021-08-21,9889.0,3812221.0,6389094.0
Norway,2021-08-22,9908.0,3812331.0,6391030.0
Norway,2021-08-23,10179.0,3814585.0,6434690.0
Norway,2021-08-24,10771.0,3819883.0,6506719.0
Norway,2021-08-25,11298.0,3832070.0,6644770.0
Norway,2021-08-26,12014.0,3845529.0,6783279.0
Norway,2021-08-27,12329.0,3854327.0,6853597.0
Norway,2021-08-28,12464.0,3856655.0,6865958.0
Norway,2021-08-29,12541.0,3856812.0,6870850.0
Norway,2021-08-30,12609.0,3865591.0,6917096.0
Norway,2021-08-31,12160.0,3874224.0,6971948.0
Norway,2021-09-01,11066.0,3890388.0,7068128.0
Norway,2021-09-02,9971.0,3907362.0,7164757.0
Norway,2021-09-03,9312.0,3916419.0,7209878.0
Norway,2021-09-04,9174.0,3917559.0,7216935.0
Norway,2021-09-05,9078.0,3917797.0,7218185.0
Norway,2021-09-06,8525.0,3922690.0,7243237.0
Norway,2021-09-07,7973.0,3930519.0,7276980.0
Norway,2021-09-08,7354.0,3950364.0,7349491.0
Norway,2021-09-09,6488.0,3968748.0,7412976.0
Norway,2021-09-10,6087.0,3978099.0,7442754.0
Norway,2021-09-11,6002.0,3979181.0,7446586.0
Norway,2021-09-12,5984.0,3979583.0,7447114.0
Norway,2021-09-13,5745.0,3984670.0,7463049.0
Norway,2021-09-14,5608.0,4000783.0,7491532.0
Norway,2021-09-15,5272.0,4030377.0,7551194.0
Norway,2021-09-16,4935.0,4056501.0,7601780.0
Norway,2021-09-17,4782.0,4069668.0,7625720.0
Norway,2021-09-18,4754.0,4071953.0,7628472.0
Norway,2021-09-19,4743.0,4071967.0,7628560.0
Norway,2021-09-20,4835.0,4084733.0,7648033.0
Norway,2021-09-21,4734.0,4099782.0,7672647.0
Norway,2021-09-22,4110.0,4116538.0,7708427.0
Norway,2021-09-23,3620.0,4131428.0,7740268.0
Norway,2021-09-24,3356.0,4137889.0,7754110.0
Norway,2021-09-25,3330.0,4139522.0,7755896.0
Norway,2021-09-26,3330.0,4139522.0,7755963.0
Norway,2021-09-27,3071.0,4143851.0,7765536.0
Norway,2021-09-28,2751.0,4148829.0,7777903.0
Norway,2021-09-29,2464.0,4158890.0,7802710.0
Norway,2021-09-30,2254.0,4168658.0,7826491.0
Norway,2021-10-01,2123.0,4171204.0,7835328.0
Norway,2021-10-02,2086.0,4171321.0,7835720.0
Norway,2021-10-03,2085.0,4171321.0,7835720.0
Norway,2021-10-04,1941.0,4172410.0,7839816.0
Norway,2021-10-05,1823.0,4175094.0,7847634.0
Norway,2021-10-06,1453.0,4178709.0,7858310.0
Norway,2021-10-07,1121.0,4182196.0,7869395.0
Norway,2021-10-08,1019.0,4183481.0,7874302.0
Norway,2021-10-09,1010.0,4183502.0,7874383.0
Norway,2021-10-10,1010.0,4183502.0,7874383.0
Belgium,2020-12-28,0.0,327.0,327.0
Belgium,2020-12-29,3.0,356.0,357.0
Belgium,2020-12-30,23.0,864.0,866.0
Belgium,2020-12-31,16.0,895.0,897.0
Belgium,2021-01-01,12.0,905.0,907.0
Belgium,2021-01-02,10.0,922.0,924.0
Belgium,2021-01-03,9.0,939.0,941.0
Belgium,2021-01-04,8.0,975.0,977.0
Belgium,2021-01-05,29.0,2728.0,2732.0
Belgium,2021-01-06,72.0,6713.0,6718.0
Belgium,2021-01-07,176.0,15183.0,15191.0
Belgium,2021-01-08,291.0,24570.0,24580.0
Belgium,2021-01-09,331.0,27834.0,27846.0
Belgium,2021-01-10,336.0,28261.0,28275.0
Belgium,2021-01-11,405.0,33962.0,33981.0
Belgium,2021-01-12,580.0,49973.0,49998.0
Belgium,2021-01-13,800.0,71725.0,71870.0
Belgium,2021-01-14,985.0,95217.0,95375.0
Belgium,2021-01-15,1160.0,118866.0,119031.0
Belgium,2021-01-16,1184.0,124100.0,124269.0
Belgium,2021-01-17,1219.0,127352.0,127536.0
Belgium,2021-01-18,1287.0,138422.0,138747.0
Belgium,2021-01-19,1328.0,157645.0,158172.0
Belgium,2021-01-20,1326.0,178866.0,179847.0
Belgium,2021-01-21,1410.0,209164.0,210172.0
Belgium,2021-01-22,1490.0,239307.0,240361.0
Belgium,2021-01-23,1530.0,247796.0,248859.0
Belgium,2021-01-24,1514.0,249701.0,250784.0
Belgium,2021-01-25,1516.0,261119.0,262221.0
Belgium,2021-01-26,1437.0,272281.0,275154.0
Belgium,2021-01-27,1377.0,285639.0,291955.0
Belgium,2021-01-28,1299.0,301695.0,315925.0
Belgium,2021-01-29,1193.0,314247.0,337541.0
Belgium,2021-01-30,1145.0,315881.0,342090.0
Belgium,2021-01-31,1133.0,316482.0,343040.0
Belgium,2021-02-01,1090.0,320473.0,350990.0
Belgium,2021-02-02,1235.0,330758.0,375701.0
Belgium,2021-02-03,1410.0,341017.0,406757.0
Belgium,2021-02-04,1539.0,351068.0,441252.0
Belgium,2021-02-05,1656.0,359185.0,472408.0
Belgium,2021-02-06,1681.0,360414.0,478977.0
Belgium,2021-02-07,1711.0,360744.0,482399.0
Belgium,2021-02-08,1740.0,363148.0,492676.0
Belgium,2021-02-09,1781.0,371373.0,520760.0
Belgium,2021-02-10,1717.0,377938.0,546564.0
Belgium,2021-02-11,1744.0,386213.0,583287.0
Belgium,2021-02-12,1793.0,392978.0,618393.0
Belgium,2021-02-13,1820.0,393568.0,627150.0
Belgium,2021-02-14,1802.0,393673.0,629141.0
Belgium,2021-02-15,1846.0,395728.0,642984.0
Belgium,2021-02-16,1686.0,400123.0,658022.0
Belgium,2021-02-17,1616.0,407380.0,678186.0
Belgium,2021-02-18,1510.0,418015.0,706209.0
Belgium,2021-02-19,1464.0,436059.0,737592.0
Belgium,2021-02-20,1431.0,440510.0,743652.0
Belgium,2021-02-21,1434.0,442438.0,745871.0
Belgium,2021-02-22,1421.0,452289.0,758699.0
Belgium,2021-02-23,1485.0,464302.0,778962.0
Belgium,2021-02-24,1524.0,479225.0,802312.0
Belgium,2021-02-25,1574.0,502025.0,834411.0
Belgium,2021-02-26,1586.0,527332.0,866710.0
Belgium,2021-02-27,1566.0,530958.0,871142.0
Belgium,2021-02-28,1549.0,531571.0,872031.0
Belgium,2021-03-01,1561.0,542514.0,885767.0
Belgium,2021-03-02,1605.0,559460.0,909628.0
Belgium,2021-03-03,1692.0,583667.0,940058.0
Belgium,2021-03-04,1913.0,624875.0,990149.0
Belgium,2021-03-05,2072.0,663292.0,1035387.0
Belgium,2021-03-06,2120.0,671035.0,1043772.0
Belgium,2021-03-07,2128.0,672384.0,1045317.0
Belgium,2021-03-08,2174.0,687834.0,1062776.0
Belgium,2021-03-09,2239.0,709478.0,1091907.0
Belgium,2021-03-10,2311.0,736529.0,1128203.0
Belgium,2021-03-11,2365.0,780852.0,1182710.0
Belgium,2021-03-12,2365.0,812382.0,1227990.0
Belgium,2021-03-13,2385.0,820135.0,1237963.0
Belgium,2021-03-14,2384.0,820348.0,1239474.0
Belgium,2021-03-15,2549.0,846516.0,1270346.0
Belgium,2021-03-16,2768.0,889213.0,1317328.0
Belgium,2021-03-17,2912.0,928313.0,1365285.0
Belgium,2021-03-18,3171.0,986977.0,1440947.0
Belgium,2021-03-19,3452.0,1036076.0,1509068.0
Belgium,2021-03-20,3607.0,1057056.0,1531649.0
Belgium,2021-03-21,3601.0,1057544.0,1532670.0
Belgium,2021-03-22,3627.0,1085140.0,1565687.0
Belgium,2021-03-23,3642.0,1127528.0,1613907.0
Belgium,2021-03-24,3815.0,1178852.0,1675889.0
Belgium,2021-03-25,3862.0,1238187.0,1755393.0
Belgium,2021-03-26,3890.0,1288732.0,1825801.0
Belgium,2021-03-27,3891.0,1307571.0,1848454.0
Belgium,2021-03-28,3908.0,1309052.0,1850907.0
Belgium,2021-03-29,3796.0,1327592.0,1874771.0
Belgium,2021-03-30,3601.0,1354174.0,1907150.0
Belgium,2021-03-31,3886.0,1427894.0,1992285.0
Belgium,2021-04-01,4163.0,1505011.0,2094381.0
Belgium,2021-04-02,4318.0,1569380.0,2177436.0
Belgium,2021-04-03,4298.0,1588960.0,2198434.0
Belgium,2021-04-04,4271.0,1589064.0,2198649.0
Belgium,2021-04-05,4159.0,1601346.0,2213424.0
Belgium,2021-04-06,4339.0,1639196.0,2260483.0
Belgium,2021-04-07,3885.0,1677482.0,2308590.0
Belgium,2021-04-08,4197.0,1788084.0,2436092.0
Belgium,2021-04-09,4841.0,1907722.0,2571656.0
Belgium,2021-04-10,5430.0,1972545.0,2640560.0
Belgium,2021-04-11,5477.0,1976206.0,2644608.0
Belgium,2021-04-12,5896.0,2016043.0,2693542.0
Belgium,2021-04-13,6211.0,2080293.0,2766227.0
Belgium,2021-04-14,6861.0,2156546.0,2867216.0
Belgium,2021-04-15,6670.0,2241780.0,2979209.0
Belgium,2021-04-16,6164.0,2318586.0,3073581.0
Belgium,2021-04-17,6034.0,2371005.0,3131848.0
Belgium,2021-04-18,6059.0,2377004.0,3137972.0
Belgium,2021-04-19,6211.0,2433843.0,3199275.0
Belgium,2021-04-20,5939.0,2481046.0,3249792.0
Belgium,2021-04-21,5831.0,2568592.0,3341993.0
Belgium,2021-04-22,5643.0,2659177.0,3438723.0
Belgium,2021-04-23,5372.0,2724157.0,3511025.0
Belgium,2021-04-24,5227.0,2768781.0,3557499.0
Belgium,2021-04-25,5231.0,2775115.0,3563887.0
Belgium,2021-04-26,5258.0,2831587.0,3627440.0
Belgium,2021-04-27,5292.0,2870159.0,3680717.0
Belgium,2021-04-28,5326.0,2949823.0,3775656.0
Belgium,2021-04-29,5447.0,3037832.0,3882281.0
Belgium,2021-04-30,5573.0,3098506.0,3964844.0
Belgium,2021-05-01,5586.0,3138387.0,4012341.0
Belgium,2021-05-02,5553.0,3141970.0,4016075.0
Belgium,2021-05-03,5744.0,3208532.0,4095139.0
Belgium,2021-05-04,6115.0,3276157.0,4178603.0
Belgium,2021-05-05,6855.0,3360688.0,4333823.0
Belgium,2021-05-06,7537.0,3449419.0,4496005.0
Belgium,2021-05-07,8438.0,3550375.0,4651879.0
Belgium,2021-05-08,8967.0,3631246.0,4742474.0
Belgium,2021-05-09,9020.0,3639178.0,4750532.0
Belgium,2021-05-10,9078.0,3718253.0,4834290.0
Belgium,2021-05-11,8901.0,3777242.0,4903356.0
Belgium,2021-05-12,8144.0,3842462.0,4996936.0
Belgium,2021-05-13,7616.0,3881126.0,5116143.0
Belgium,2021-05-14,7491.0,3923479.0,5261847.0
Belgium,2021-05-15,7461.0,3956417.0,5350022.0
Belgium,2021-05-16,7438.0,3958749.0,5356199.0
Belgium,2021-05-17,7749.0,4045355.0,5465298.0
Belgium,2021-05-18,8541.0,4148031.0,5598826.0
